data,hora,ano,sessao,direcao,entrada,stop,alvo,lote,resultado,pnl_usd,capital_apos
2010-03-23,04:35,2010,,buy,1.3523,0,0,0.01,LOSS,-0.55,4622.63
2010-03-23,06:55,2010,,sell,1.3509,0,0,0.01,WIN,0.52,4623.15
2010-03-23,07:45,2010,,sell,1.3484,0,0,0.01,LOSS,-0.85,4622.3
2010-03-23,13:45,2010,,sell,1.351,0,0,0.01,WIN,0.52,4622.82
2010-03-23,14:50,2010,,sell,1.3491,0,0,0.01,WIN,0.68,4623.5
2010-03-23,17:30,2010,,sell,1.3495,0,0,0.01,WIN,1.42,4624.92
2010-03-23,19:05,2010,,sell,1.3488,0,0,0.01,WIN,0.68,4625.6
2010-03-23,19:50,2010,,sell,1.3464,0,0,0.01,LOSS,-0.55,4625.05
2010-03-23,23:55,2010,,sell,1.3457,0,0,0.01,WIN,0.53,4625.58
2010-03-24,00:50,2010,,sell,1.3451,0,0,0.01,WIN,0.98,4626.56
2010-03-24,02:55,2010,,buy,1.3427,0,0,0.01,LOSS,-0.45,4626.11
2010-03-24,17:00,2010,,sell,1.3311,0,0,0.01,WIN,0.68,4626.79
2010-03-24,19:00,2010,,buy,1.3329,0,0,0.01,LOSS,-0.45,4626.34
2010-03-24,20:10,2010,,buy,1.3335,0,0,0.01,LOSS,-0.35,4625.99
2010-03-24,21:20,2010,,buy,1.3338,0,0,0.01,WIN,0.68,4626.67
2010-03-24,23:45,2010,,buy,1.3332,0,0,0.01,WIN,0.82,4627.49
2010-03-25,00:45,2010,,sell,1.3324,0,0,0.01,LOSS,-0.55,4626.94
2010-03-25,12:05,2010,,buy,1.3364,0,0,0.01,LOSS,-2.45,4624.49
2010-03-25,22:10,2010,,buy,1.3319,0,0,0.01,WIN,0.53,4625.02
2010-03-25,22:55,2010,,buy,1.3327,0,0,0.01,LOSS,-0.35,4624.67
2010-03-25,23:35,2010,,buy,1.3331,0,0,0.01,WIN,0.98,4625.65
2010-03-26,00:15,2010,,buy,1.3339,0,0,0.01,LOSS,-0.35,4625.3
2010-03-26,01:35,2010,,buy,1.3342,0,0,0.01,WIN,0.38,4625.68
2010-03-26,04:45,2010,,buy,1.3373,0,0,0.01,LOSS,-0.85,4624.83
2010-03-26,09:05,2010,,sell,1.3362,0,0,0.01,WIN,1.42,4626.25
2010-03-26,13:05,2010,,sell,1.3383,0,0,0.01,LOSS,-0.55,4625.7
2010-03-26,15:10,2010,,buy,1.3404,0,0,0.01,WIN,1.28,4626.98
2010-03-26,15:50,2010,,buy,1.3413,0,0,0.01,WIN,0.52,4627.5
2010-03-28,17:00,2010,,buy,1.3424,0,0,0.01,LOSS,4.45,4631.95
2010-03-28,18:40,2010,,sell,1.3455,0,0,0.01,WIN,0.68,4632.63
2010-03-28,20:50,2010,,sell,1.3433,0,0,0.01,LOSS,-0.45,4632.18
2010-03-28,23:05,2010,,buy,1.3432,0,0,0.01,WIN,0.52,4632.7
2010-03-29,01:55,2010,,buy,1.3443,0,0,0.01,WIN,1.28,4633.98
2010-03-29,02:35,2010,,buy,1.345,0,0,0.01,WIN,0.68,4634.66
2010-03-29,08:35,2010,,sell,1.3464,0,0,0.01,WIN,1.42,4636.08
2010-03-29,10:45,2010,,buy,1.346,0,0,0.01,WIN,1.12,4637.2
2010-03-29,15:00,2010,,buy,1.3467,0,0,0.01,WIN,1.12,4638.32
2010-03-29,15:40,2010,,buy,1.3471,0,0,0.01,WIN,0.37,4638.69
2010-03-29,19:05,2010,,buy,1.348,0,0,0.01,WIN,0.68,4639.37
2010-03-29,19:45,2010,,buy,1.3485,0,0,0.01,WIN,0.38,4639.75
2010-03-29,23:50,2010,,buy,1.3488,0,0,0.01,LOSS,-0.25,4639.5
2010-03-30,01:05,2010,,buy,1.3491,0,0,0.01,WIN,0.22,4639.72
2010-03-30,08:40,2010,,sell,1.3471,0,0,0.01,WIN,0.82,4640.54
2010-03-30,16:15,2010,,sell,1.341,0,0,0.01,LOSS,-0.35,4640.19
2010-03-30,17:55,2010,,buy,1.3418,0,0,0.01,LOSS,-0.45,4639.74
2010-03-30,18:55,2010,,buy,1.3422,0,0,0.01,WIN,0.82,4640.56
2010-03-30,19:55,2010,,buy,1.3429,0,0,0.01,LOSS,-0.35,4640.21
2010-03-30,22:05,2010,,sell,1.3398,0,0,0.01,LOSS,-0.85,4639.36
2010-03-31,00:00,2010,,sell,1.3396,0,0,0.01,WIN,0.23,4639.59
2010-03-31,02:25,2010,,buy,1.3413,0,0,0.01,WIN,0.82,4640.41
2010-03-31,04:55,2010,,buy,1.3448,0,0,0.01,WIN,1.12,4641.53
2010-03-31,06:55,2010,,buy,1.3472,0,0,0.01,WIN,1.42,4642.95
2010-03-31,08:15,2010,,buy,1.3488,0,0,0.01,WIN,1.87,4644.82
2010-03-31,10:00,2010,,buy,1.3516,0,0,0.01,LOSS,-0.65,4644.17
2010-03-31,14:40,2010,,sell,1.3522,0,0,0.01,WIN,0.52,4644.69
2010-03-31,18:30,2010,,sell,1.3504,0,0,0.01,LOSS,-0.45,4644.24
2010-03-31,19:10,2010,,buy,1.3512,0,0,0.01,WIN,0.07,4644.31
2010-03-31,19:50,2010,,buy,1.3523,0,0,0.01,WIN,0.68,4644.99
2010-03-31,22:15,2010,,sell,1.35,0,0,0.01,LOSS,-0.75,4644.24
2010-04-01,01:40,2010,,buy,1.3511,0,0,0.01,WIN,0.68,4644.92
2010-04-01,07:50,2010,,sell,1.3489,0,0,0.01,WIN,0.68,4645.6
2010-04-01,11:25,2010,,buy,1.355,0,0,0.01,WIN,1.12,4646.72
2010-04-01,14:50,2010,,sell,1.3564,0,0,0.01,LOSS,-0.25,4646.47
2010-04-01,19:10,2010,,buy,1.3585,0,0,0.01,LOSS,-0.55,4645.92
2010-04-01,20:50,2010,,sell,1.3576,0,0,0.01,WIN,0.98,4646.9
2010-04-01,23:15,2010,,sell,1.3566,0,0,0.01,LOSS,-0.25,4646.65
2010-04-02,01:05,2010,,buy,1.357,0,0,0.01,WIN,0.68,4647.33
2010-04-02,03:40,2010,,sell,1.3553,0,0,0.01,WIN,0.68,4648.01
2010-04-02,07:45,2010,,buy,1.3558,0,0,0.01,LOSS,-0.65,4647.36
2010-04-02,11:00,2010,,sell,1.3484,0,0,0.01,WIN,0.37,4647.73
2010-04-02,12:55,2010,,buy,1.3487,0,0,0.01,LOSS,-1.05,4646.68
2010-04-02,15:10,2010,,buy,1.3487,0,0,0.01,WIN,0.38,4647.06
2010-04-02,16:00,2010,,buy,1.3489,0,0,0.01,WIN,0.38,4647.44
2010-04-04,20:20,2010,,buy,1.3501,0,0,0.01,WIN,0.98,4648.42
2010-04-04,21:35,2010,,buy,1.3533,0,0,0.01,WIN,0.07,4648.49
2010-04-04,22:55,2010,,sell,1.352,0,0,0.01,LOSS,-0.35,4648.14
2010-04-05,00:15,2010,,sell,1.3517,0,0,0.01,WIN,0.53,4648.67
2010-04-05,01:50,2010,,sell,1.3504,0,0,0.01,WIN,0.82,4649.49
2010-04-05,05:25,2010,,sell,1.3475,0,0,0.01,WIN,0.38,4649.87
2010-04-05,07:15,2010,,buy,1.3478,0,0,0.01,LOSS,-0.55,4649.32
2010-04-05,16:40,2010,,buy,1.3484,0,0,0.01,LOSS,-0.35,4648.97
2010-04-05,19:00,2010,,buy,1.3488,0,0,0.01,WIN,0.52,4649.49
2010-04-05,19:40,2010,,sell,1.3479,0,0,0.01,WIN,1.42,4650.91
2010-04-05,20:45,2010,,sell,1.3451,0,0,0.01,WIN,0.53,4651.44
2010-04-06,00:25,2010,,buy,1.3432,0,0,0.01,LOSS,-0.45,4650.99
2010-04-06,12:30,2010,,sell,1.3365,0,0,0.01,WIN,0.38,4651.37
2010-04-06,14:00,2010,,buy,1.3376,0,0,0.01,WIN,1.58,4652.95
2010-04-06,15:15,2010,,buy,1.34,0,0,0.01,LOSS,-0.85,4652.1
2010-04-06,19:10,2010,,buy,1.3402,0,0,0.01,WIN,0.23,4652.33
2010-04-06,21:35,2010,,buy,1.3385,0,0,0.01,LOSS,-0.35,4651.98
2010-04-07,01:20,2010,,sell,1.3376,0,0,0.01,WIN,0.38,4652.36
2010-04-07,06:25,2010,,sell,1.3377,0,0,0.01,WIN,0.68,4653.04
2010-04-07,07:35,2010,,sell,1.3335,0,0,0.01,LOSS,-0.95,4652.09
2010-04-07,13:05,2010,,buy,1.3367,0,0,0.01,LOSS,-0.85,4651.24
2010-04-07,15:10,2010,,sell,1.3362,0,0,0.01,WIN,0.22,4651.46
2010-04-07,16:15,2010,,sell,1.3346,0,0,0.01,WIN,1.28,4652.74
2010-04-07,17:05,2010,,sell,1.3339,0,0,0.01,WIN,0.52,4653.26
2010-04-07,18:45,2010,,buy,1.3342,0,0,0.01,LOSS,-0.35,4652.91
2010-04-07,21:15,2010,,sell,1.3325,0,0,0.01,WIN,0.82,4653.73
2010-04-07,23:00,2010,,buy,1.3325,0,0,0.01,WIN,0.38,4654.11
2010-04-08,01:10,2010,,buy,1.3334,0,0,0.01,LOSS,-0.45,4653.66
2010-04-08,01:50,2010,,buy,1.3336,0,0,0.01,LOSS,-0.55,4653.11
2010-04-08,03:20,2010,,sell,1.3305,0,0,0.01,WIN,1.58,4654.69
2010-04-08,06:35,2010,,buy,1.3316,0,0,0.01,LOSS,-0.45,4654.24
2010-04-08,08:10,2010,,sell,1.3295,0,0,0.01,LOSS,-0.65,4653.59
2010-04-08,16:30,2010,,buy,1.3355,0,0,0.01,WIN,0.82,4654.41
2010-04-08,19:20,2010,,buy,1.3361,0,0,0.01,WIN,0.38,4654.79
2010-04-08,21:30,2010,,sell,1.3356,0,0,0.01,LOSS,-0.25,4654.54
2010-04-08,23:35,2010,,buy,1.3361,0,0,0.01,LOSS,-0.35,4654.19
2010-04-09,01:15,2010,,sell,1.3347,0,0,0.01,WIN,0.52,4654.71
2010-04-09,02:00,2010,,buy,1.336,0,0,0.01,WIN,2.03,4656.74
2010-04-09,02:55,2010,,buy,1.3384,0,0,0.01,WIN,2.48,4659.22
2010-04-09,03:50,2010,,buy,1.3401,0,0,0.01,WIN,1.12,4660.34
2010-04-09,08:15,2010,,sell,1.3379,0,0,0.01,WIN,1.12,4661.46
2010-04-09,09:20,2010,,sell,1.3368,0,0,0.01,LOSS,-1.35,4660.11
2010-04-09,14:05,2010,,sell,1.3464,0,0,0.01,WIN,0.68,4660.79
2010-04-09,16:35,2010,,buy,1.3496,0,0,0.01,LOSS,-0.35,4660.44
2010-04-11,22:00,2010,,buy,1.3639,0,0,0.01,WIN,1.27,4661.71
2010-04-11,23:35,2010,,buy,1.3653,0,0,0.01,WIN,0.68,4662.39
2010-04-12,00:40,2010,,buy,1.3662,0,0,0.01,WIN,0.83,4663.22
2010-04-12,03:10,2010,,sell,1.3628,0,0,0.01,WIN,1.88,4665.1
2010-04-12,07:25,2010,,sell,1.3585,0,0,0.01,WIN,1.72,4666.82
2010-04-12,09:25,2010,,buy,1.3591,0,0,0.01,WIN,1.87,4668.69
2010-04-12,12:05,2010,,sell,1.3585,0,0,0.01,WIN,0.98,4669.67
2010-04-12,14:40,2010,,buy,1.359,0,0,0.01,LOSS,-0.35,4669.32
2010-04-12,19:35,2010,,buy,1.3595,0,0,0.01,LOSS,-0.25,4669.07
2010-04-12,22:25,2010,,buy,1.3592,0,0,0.01,LOSS,-0.35,4668.72
2010-04-12,23:40,2010,,sell,1.3581,0,0,0.01,WIN,0.52,4669.24
2010-04-13,01:35,2010,,buy,1.3585,0,0,0.01,WIN,0.38,4669.62
2010-04-13,04:15,2010,,sell,1.3583,0,0,0.01,LOSS,-1.15,4668.47
2010-04-13,05:15,2010,,buy,1.3603,0,0,0.01,LOSS,-1.95,4666.52
2010-04-13,07:20,2010,,buy,1.36,0,0,0.01,LOSS,-0.65,4665.87
2010-04-13,12:10,2010,,buy,1.3582,0,0,0.01,WIN,0.53,4666.4
2010-04-13,13:55,2010,,buy,1.3588,0,0,0.01,LOSS,-0.35,4666.05
2010-04-13,14:45,2010,,buy,1.3591,0,0,0.01,LOSS,-0.35,4665.7
2010-04-13,16:05,2010,,buy,1.3596,0,0,0.01,WIN,0.67,4666.37
2010-04-13,20:10,2010,,buy,1.3617,0,0,0.01,WIN,0.97,4667.34
2010-04-13,21:10,2010,,buy,1.3647,0,0,0.01,WIN,0.38,4667.72
2010-04-13,23:50,2010,,buy,1.3656,0,0,0.01,WIN,0.67,4668.39
2010-04-14,02:30,2010,,sell,1.3646,0,0,0.01,WIN,0.37,4668.76
2010-04-14,06:05,2010,,sell,1.3632,0,0,0.01,WIN,0.98,4669.74
2010-04-14,06:45,2010,,sell,1.3616,0,0,0.01,WIN,0.83,4670.57
2010-04-14,14:55,2010,,sell,1.3655,0,0,0.01,WIN,0.82,4671.39
2010-04-14,17:00,2010,,sell,1.3649,0,0,0.01,LOSS,-0.45,4670.94
2010-04-14,18:35,2010,,buy,1.3655,0,0,0.01,LOSS,-0.15,4670.79
2010-04-14,20:05,2010,,buy,1.3661,0,0,0.01,LOSS,-0.35,4670.44
2010-04-14,20:55,2010,,sell,1.3652,0,0,0.01,LOSS,-0.45,4669.99
2010-04-15,00:15,2010,,sell,1.3644,0,0,0.01,WIN,0.52,4670.51
2010-04-15,02:40,2010,,buy,1.3643,0,0,0.01,LOSS,-0.55,4669.96
2010-04-15,04:05,2010,,sell,1.3584,0,0,0.01,WIN,1.57,4671.53
2010-04-15,10:30,2010,,buy,1.3567,0,0,0.01,LOSS,-1.15,4670.38
2010-04-15,14:45,2010,,buy,1.3567,0,0,0.01,WIN,0.52,4670.9
2010-04-15,15:55,2010,,buy,1.3577,0,0,0.01,LOSS,-0.55,4670.35
2010-04-15,19:55,2010,,sell,1.3565,0,0,0.01,WIN,0.52,4670.87
2010-04-16,01:55,2010,,sell,1.3532,0,0,0.01,WIN,1.42,4672.29
2010-04-16,03:50,2010,,buy,1.3536,0,0,0.01,WIN,1.27,4673.56
2010-04-16,06:10,2010,,sell,1.3539,0,0,0.01,WIN,0.97,4674.53
2010-04-16,08:35,2010,,sell,1.3523,0,0,0.01,WIN,1.42,4675.95
2010-04-16,15:10,2010,,buy,1.3506,0,0,0.01,LOSS,-0.45,4675.5
2010-04-16,16:55,2010,,sell,1.3502,0,0,0.01,WIN,0.52,4676.02
2010-04-18,19:55,2010,,sell,1.348,0,0,0.01,LOSS,-0.55,4675.47
2010-04-18,20:50,2010,,sell,1.3474,0,0,0.01,WIN,1.28,4676.75
2010-04-18,22:10,2010,,sell,1.3455,0,0,0.01,WIN,0.98,4677.73
2010-04-19,02:40,2010,,sell,1.3455,0,0,0.01,WIN,1.42,4679.15
2010-04-19,06:20,2010,,sell,1.3425,0,0,0.01,LOSS,-0.75,4678.4
2010-04-19,13:25,2010,,buy,1.3471,0,0,0.01,WIN,0.98,4679.38
2010-04-19,15:30,2010,,buy,1.3478,0,0,0.01,WIN,0.38,4679.76
2010-04-19,16:55,2010,,buy,1.3486,0,0,0.01,WIN,0.38,4680.14
2010-04-19,21:35,2010,,sell,1.3482,0,0,0.01,WIN,0.98,4681.12
2010-04-20,00:00,2010,,buy,1.3478,0,0,0.01,WIN,0.68,4681.8
2010-04-20,01:45,2010,,sell,1.3466,0,0,0.01,WIN,0.98,4682.78
2010-04-20,07:15,2010,,sell,1.3495,0,0,0.01,LOSS,-0.55,4682.23
2010-04-20,08:05,2010,,sell,1.349,0,0,0.01,WIN,0.82,4683.05
2010-04-20,08:55,2010,,sell,1.3473,0,0,0.01,LOSS,-0.45,4682.6
2010-04-20,13:10,2010,,sell,1.3432,0,0,0.01,LOSS,-0.55,4682.05
2010-04-20,16:20,2010,,sell,1.3438,0,0,0.01,WIN,0.67,4682.72
2010-04-20,19:00,2010,,sell,1.3429,0,0,0.01,WIN,0.98,4683.7
2010-04-20,20:15,2010,,sell,1.3418,0,0,0.01,WIN,1.27,4684.97
2010-04-21,00:50,2010,,sell,1.3406,0,0,0.01,LOSS,-0.65,4684.32
2010-04-21,02:40,2010,,buy,1.3441,0,0,0.01,LOSS,-0.65,4683.67
2010-04-21,09:15,2010,,buy,1.3392,0,0,0.01,WIN,1.42,4685.09
2010-04-21,11:25,2010,,sell,1.3381,0,0,0.01,WIN,0.82,4685.91
2010-04-21,12:55,2010,,buy,1.3404,0,0,0.01,LOSS,-0.95,4684.96
2010-04-21,14:15,2010,,sell,1.3394,0,0,0.01,WIN,0.53,4685.49
2010-04-21,16:20,2010,,sell,1.339,0,0,0.01,WIN,0.68,4686.17
2010-04-21,17:30,2010,,sell,1.3385,0,0,0.01,LOSS,-0.35,4685.82
2010-04-21,21:15,2010,,sell,1.3384,0,0,0.01,WIN,0.68,4686.5
2010-04-21,23:30,2010,,buy,1.3384,0,0,0.01,WIN,0.52,4687.02
2010-04-22,00:35,2010,,buy,1.3391,0,0,0.01,WIN,0.68,4687.7
2010-04-22,01:35,2010,,buy,1.3395,0,0,0.01,LOSS,-0.55,4687.15
2010-04-22,02:30,2010,,buy,1.3402,0,0,0.01,WIN,0.98,4688.13
2010-04-22,13:05,2010,,buy,1.3308,0,0,0.01,WIN,0.52,4688.65
2010-04-22,13:55,2010,,buy,1.3317,0,0,0.01,LOSS,-0.55,4688.1
2010-04-22,16:00,2010,,sell,1.3307,0,0,0.01,WIN,1.12,4689.22
2010-04-22,17:30,2010,,sell,1.3287,0,0,0.01,WIN,0.52,4689.74
2010-04-22,19:05,2010,,sell,1.3264,0,0,0.01,WIN,0.82,4690.56
2010-04-22,21:40,2010,,sell,1.3221,0,0,0.01,WIN,1.12,4691.68
2010-04-22,23:50,2010,,buy,1.3226,0,0,0.01,WIN,1.12,4692.8
2010-04-23,00:30,2010,,buy,1.3232,0,0,0.01,WIN,0.37,4693.17
2010-04-23,02:05,2010,,sell,1.3229,0,0,0.01,WIN,0.82,4693.99
2010-04-23,13:45,2010,,buy,1.3373,0,0,0.01,WIN,0.52,4694.51
2010-04-23,16:00,2010,,sell,1.337,0,0,0.01,LOSS,-0.45,4694.06
2010-04-23,16:55,2010,,buy,1.3378,0,0,0.01,WIN,0.53,4694.59
2010-04-25,19:00,2010,,buy,1.3362,0,0,0.01,WIN,0.82,4695.41
2010-04-25,20:35,2010,,buy,1.3375,0,0,0.01,WIN,0.52,4695.93
2010-04-25,22:25,2010,,sell,1.3373,0,0,0.01,WIN,0.23,4696.16
2010-04-25,23:40,2010,,sell,1.3368,0,0,0.01,WIN,0.38,4696.54
2010-04-26,01:20,2010,,buy,1.3371,0,0,0.01,WIN,0.37,4696.91
2010-04-26,02:00,2010,,sell,1.3357,0,0,0.01,LOSS,-1.35,4695.56
2010-04-26,05:05,2010,,sell,1.3322,0,0,0.01,WIN,0.37,4695.93
2010-04-26,14:35,2010,,buy,1.334,0,0,0.01,WIN,0.38,4696.31
2010-04-26,16:25,2010,,buy,1.337,0,0,0.01,WIN,1.58,4697.89
2010-04-26,17:15,2010,,buy,1.3395,0,0,0.01,WIN,1.27,4699.16
2010-04-26,22:15,2010,,sell,1.3368,0,0,0.01,LOSS,-0.65,4698.51
2010-04-26,23:50,2010,,buy,1.3377,0,0,0.01,WIN,0.52,4699.03
2010-04-27,00:35,2010,,buy,1.3383,0,0,0.01,LOSS,-0.35,4698.68
2010-04-27,01:55,2010,,sell,1.3373,0,0,0.01,LOSS,-0.65,4698.03
2010-04-27,03:55,2010,,sell,1.3351,0,0,0.01,LOSS,-0.65,4697.38
2010-04-27,05:30,2010,,sell,1.3344,0,0,0.01,WIN,0.68,4698.06
2010-04-27,07:45,2010,,sell,1.3298,0,0,0.01,WIN,1.72,4699.78
2010-04-27,10:30,2010,,buy,1.3314,0,0,0.01,WIN,0.82,4700.6
2010-04-27,14:45,2010,,sell,1.322,0,0,0.01,WIN,0.67,4701.27
2010-04-27,15:30,2010,,sell,1.3202,0,0,0.01,WIN,0.82,4702.09
2010-04-27,21:50,2010,,buy,1.3187,0,0,0.01,WIN,0.38,4702.47
2010-04-27,23:25,2010,,buy,1.3209,0,0,0.01,LOSS,-0.55,4701.92
2010-04-28,01:00,2010,,sell,1.3197,0,0,0.01,LOSS,-0.25,4701.67
2010-04-28,14:20,2010,,buy,1.3172,0,0,0.01,WIN,2.47,4704.14
2010-04-28,16:05,2010,,buy,1.3207,0,0,0.01,WIN,0.52,4704.66
2010-04-28,21:25,2010,,sell,1.3186,0,0,0.01,LOSS,-0.15,4704.51
2010-04-28,22:10,2010,,buy,1.3203,0,0,0.01,LOSS,-0.25,4704.26
2010-04-28,22:50,2010,,buy,1.3209,0,0,0.01,WIN,0.22,4704.48
2010-04-29,01:05,2010,,buy,1.3218,0,0,0.01,WIN,1.28,4705.76
2010-04-29,05:45,2010,,buy,1.3248,0,0,0.01,WIN,1.58,4707.34
2010-04-29,18:30,2010,,buy,1.3248,0,0,0.01,WIN,1.42,4708.76
2010-04-29,20:45,2010,,sell,1.3244,0,0,0.01,WIN,0.22,4708.98
2010-04-29,21:50,2010,,sell,1.323,0,0,0.01,LOSS,-0.55,4708.43
2010-04-29,23:25,2010,,buy,1.3241,0,0,0.01,WIN,0.53,4708.96
2010-04-30,01:10,2010,,sell,1.3243,0,0,0.01,WIN,0.52,4709.48
2010-04-30,02:00,2010,,buy,1.3253,0,0,0.01,WIN,2.02,4711.5
2010-04-30,05:45,2010,,buy,1.3317,0,0,0.01,WIN,1.13,4712.63
2010-04-30,08:25,2010,,sell,1.3306,0,0,0.01,LOSS,-0.45,4712.18
2010-04-30,09:10,2010,,buy,1.3331,0,0,0.01,WIN,0.82,4713.0
2010-04-30,14:05,2010,,buy,1.3297,0,0,0.01,WIN,1.28,4714.28
2010-04-30,16:40,2010,,sell,1.3304,0,0,0.01,WIN,0.82,4715.1
2010-05-02,20:00,2010,,sell,1.3311,0,0,0.01,WIN,0.23,4715.33
2010-05-02,21:20,2010,,sell,1.3256,0,0,0.01,WIN,1.13,4716.46
2010-05-03,01:00,2010,,buy,1.3226,0,0,0.01,LOSS,-0.45,4716.01
2010-05-03,06:10,2010,,sell,1.3228,0,0,0.01,LOSS,-0.45,4715.56
2010-05-03,10:20,2010,,sell,1.322,0,0,0.01,WIN,1.28,4716.84
2010-05-03,12:55,2010,,buy,1.3196,0,0,0.01,LOSS,-0.75,4716.09
2010-05-03,14:20,2010,,buy,1.3199,0,0,0.01,WIN,0.23,4716.32
2010-05-03,16:35,2010,,sell,1.3189,0,0,0.01,LOSS,-0.35,4715.97
2010-05-03,18:55,2010,,buy,1.3197,0,0,0.01,LOSS,-0.35,4715.62
2010-05-03,20:35,2010,,buy,1.32,0,0,0.01,WIN,1.12,4716.74
2010-05-03,21:20,2010,,buy,1.3211,0,0,0.01,LOSS,-0.65,4716.09
2010-05-04,00:50,2010,,buy,1.3206,0,0,0.01,LOSS,-0.35,4715.74
2010-05-04,05:25,2010,,sell,1.3125,0,0,0.01,LOSS,-0.35,4715.39
2010-05-04,07:35,2010,,sell,1.3111,0,0,0.01,WIN,1.87,4717.26
2010-05-04,14:20,2010,,sell,1.301,0,0,0.01,WIN,0.98,4718.24
2010-05-04,17:00,2010,,sell,1.298,0,0,0.01,WIN,1.42,4719.66
2010-05-05,00:00,2010,,sell,1.2953,0,0,0.01,WIN,1.13,4720.79
2010-05-05,01:40,2010,,buy,1.2962,0,0,0.01,WIN,0.98,4721.77
2010-05-05,07:30,2010,,sell,1.2925,0,0,0.01,LOSS,-0.75,4721.02
2010-05-05,14:15,2010,,sell,1.2852,0,0,0.01,LOSS,-0.25,4720.77
2010-05-05,20:20,2010,,buy,1.2827,0,0,0.01,WIN,0.52,4721.29
2010-05-05,22:50,2010,,buy,1.2846,0,0,0.01,LOSS,-0.55,4720.74
2010-05-06,00:10,2010,,sell,1.2837,0,0,0.01,WIN,0.67,4721.41
2010-05-06,00:50,2010,,sell,1.2829,0,0,0.01,WIN,0.38,4721.79
2010-05-07,16:50,2010,,buy,1.2746,0,0,0.01,WIN,2.62,4724.41
2010-05-09,19:30,2010,,sell,1.2859,0,0,0.01,LOSS,-2.05,4722.36
2010-05-10,06:45,2010,,sell,1.2999,0,0,0.01,WIN,2.17,4724.53
2010-05-10,22:50,2010,,sell,1.2765,0,0,0.01,WIN,1.57,4726.1
2010-05-10,23:35,2010,,sell,1.2756,0,0,0.01,LOSS,-0.25,4725.85
2010-05-11,09:10,2010,,buy,1.2713,0,0,0.01,WIN,2.33,4728.18
2010-05-11,18:35,2010,,sell,1.2619,0,0,0.01,LOSS,-1.05,4727.13
2010-05-12,00:15,2010,,sell,1.263,0,0,0.01,WIN,0.83,4727.96
2010-05-12,19:50,2010,,buy,1.2641,0,0,0.01,LOSS,-0.55,4727.41
2010-05-13,01:55,2010,,buy,1.2668,0,0,0.01,WIN,1.12,4728.53
2010-05-13,03:35,2010,,sell,1.2658,0,0,0.01,WIN,2.62,4731.15
2010-05-13,04:25,2010,,sell,1.2633,0,0,0.01,WIN,0.82,4731.97
2010-05-13,13:15,2010,,buy,1.2583,0,0,0.01,LOSS,-0.25,4731.72
2010-05-13,16:30,2010,,sell,1.2525,0,0,0.01,LOSS,-0.65,4731.07
2010-05-13,19:50,2010,,sell,1.2527,0,0,0.01,LOSS,-0.75,4730.32
2010-05-14,00:15,2010,,buy,1.2543,0,0,0.01,LOSS,-0.35,4729.97
2010-05-14,01:15,2010,,buy,1.2548,0,0,0.01,WIN,0.37,4730.34
2010-05-14,07:45,2010,,buy,1.2482,0,0,0.01,LOSS,-0.95,4729.39
2010-05-14,16:05,2010,,sell,1.2371,0,0,0.01,WIN,0.67,4730.06
2010-05-16,20:15,2010,,sell,1.2353,0,0,0.01,WIN,0.82,4730.88
2010-05-16,22:00,2010,,sell,1.2332,0,0,0.01,WIN,1.88,4732.76
2010-05-17,13:15,2010,,buy,1.2339,0,0,0.01,WIN,2.92,4735.68
2010-05-17,17:55,2010,,buy,1.2398,0,0,0.01,LOSS,-0.55,4735.13
2010-05-17,19:40,2010,,sell,1.2376,0,0,0.01,LOSS,-0.35,4734.78
2010-05-18,22:50,2010,,buy,1.2195,0,0,0.01,WIN,0.68,4735.46
2010-05-19,13:35,2010,,buy,1.2346,0,0,0.01,WIN,2.77,4738.23
2010-05-19,16:35,2010,,buy,1.2398,0,0,0.01,WIN,1.58,4739.81
2010-05-19,18:40,2010,,sell,1.2401,0,0,0.01,WIN,0.68,4740.49
2010-05-19,20:00,2010,,sell,1.2376,0,0,0.01,WIN,1.72,4742.21
2010-05-19,23:10,2010,,buy,1.2356,0,0,0.01,WIN,1.28,4743.49
2010-05-20,00:30,2010,,buy,1.2366,0,0,0.01,LOSS,-1.05,4742.44
2010-05-20,23:45,2010,,buy,1.2585,0,0,0.01,WIN,1.12,4743.56
2010-05-23,19:35,2010,,sell,1.2532,0,0,0.01,WIN,0.37,4743.93
2010-05-24,00:25,2010,,buy,1.2515,0,0,0.01,LOSS,-0.65,4743.28
2010-05-24,15:50,2010,,sell,1.2387,0,0,0.01,WIN,0.53,4743.81
2010-05-25,01:25,2010,,sell,1.2291,0,0,0.01,WIN,1.72,4745.53
2010-05-25,17:05,2010,,buy,1.2351,0,0,0.01,WIN,0.98,4746.51
2010-05-26,00:15,2010,,buy,1.2301,0,0,0.01,WIN,0.68,4747.19
2010-05-26,01:40,2010,,sell,1.2275,0,0,0.01,LOSS,-1.25,4745.94
2010-05-26,18:55,2010,,buy,1.2169,0,0,0.01,WIN,1.13,4747.07
2010-05-26,20:40,2010,,buy,1.2193,0,0,0.01,LOSS,-0.45,4746.62
2010-05-27,00:05,2010,,buy,1.2235,0,0,0.01,WIN,2.02,4748.64
2010-05-27,02:30,2010,,buy,1.2291,0,0,0.01,WIN,1.88,4750.52
2010-05-27,04:15,2010,,sell,1.2274,0,0,0.01,WIN,0.98,4751.5
